id,first_name,last_name,email,prob
4980,Ondriy,Velichkovskiy,ondriy.velichkovskiy@ukr.net,1.16
4981,Lev,Voycehovskiy,lev.voycehovskiy@ukr.net,1.03
4982,Radim,Korobchinskiy,radim.korobchinskiy@ukr.net,1.06
4983,Sila,Lukan,sila.lukan@ukr.net,1.7
4984,Cheslava,Vakalyuk,cheslava.vakalyuk@ukr.net,1.95
4985,Lyubim,Sushchenko,lyubim.sushchenko@ukr.net,2.65
4986,Pershik,Dupliy,pershik.dupliy@ukr.net,0.68
4987,Bozheyko,Bunyak,bozheyko.bunyak@ukr.net,0.41
4988,Timoh,Oleskiv,timoh.oleskiv@ukr.net,5.44
4989,Azar,Puhalskiy,azar.puhalskiy@ukr.net,69.1
4990,Beatrisa,Hristoviy,beatrisa.hristoviy@ukr.net,96.64
4991,Perelyub,Polovinko,perelyub.polovinko@ukr.net,0.81
4992,Svobodan,Greba,svobodan.greba@ukr.net,71.21
4993,Harita,Shulga,harita.shulga@ukr.net,0.66
4994,Bogdan,Burban,bogdan.burban@ukr.net,10.07
4995,Glikeriya,Vasilik,glikeriya.vasilik@ukr.net,1.67
4996,Vasil,Yanickiy,vasil.yanickiy@ukr.net,1.64
4997,Dana,Kasyanenko,dana.kasyanenko@ukr.net,97.16
4998,Albertina,Lepkiy,albertina.lepkiy@ukr.net,0.93
4999,Yar,Bilan,yar.bilan@ukr.net,78.17
5000,Skol,Yudenko,skol.yudenko@ukr.net,2.14
5001,Zorepad,Zhuravlenko,zorepad.zhuravlenko@ukr.net,4.95
5002,Mykhailo,Vorobkevich,mihaylo.vorobkevich@ukr.net,11.07
5003,Dzvenimira,Shinkaruk,dzvenimira.shinkaruk@ukr.net,79.5
5004,Dorogosil,Shkraba,dorogosil.shkraba@ukr.net,1.27
5005,Ladimir,Gurko,ladimir.gurko@ukr.net,0.67
5006,Tonkostana,Galchak,tonkostana.galchak@ukr.net,2.06
5007,Vodotrav,Sulyatickiy,vodotrav.sulyatickiy@ukr.net,3.77
5008,Dobrolyub,Davimuka,dobrolyub.davimuka@ukr.net,1.1
5009,Svyatolyub,Kahovskiy,svyatolyub.kahovskiy@ukr.net,1.68
5010,Lukiya,Moskovchenko,lukiya.moskovchenko@ukr.net,87.22
5011,Gayina,Vivsyaniy,gayina.vivsyaniy@ukr.net,1.33
5012,Miroslava,Vernidub,miroslava.vernidub@ukr.net,0.84
5013,Vlada,Shaparenko,vlada.shaparenko@ukr.net,0.7
5014,Dobrovist,Radchuk,dobrovist.radchuk@ukr.net,6.76
5015,Ayida,Korobchinskiy,ayida.korobchinskiy@ukr.net,3.22
5016,Artemiziya,Mihaylik,artemiziya.mihaylik@ukr.net,1.11
5017,Radogost,Moyseienko,radogost.moyseienko@ukr.net,4.84
5018,Bazhan,Lisicya,bazhan.lisicya@ukr.net,90.04
5019,Haritina,Grishko,haritina.grishko@ukr.net,0.54
5020,Lesya,Berezenko,lesya.berezenko@ukr.net,2.25
5021,Garnoslav,Hmara,garnoslav.hmara@ukr.net,93.86
5022,Sniezka,Aleksiievec,sniezka.aleksiievec@ukr.net,2.04
5023,Dobromir,Yakubovich,dobromir.yakubovich@ukr.net,1.28
5024,Naslav,Kostruba,naslav.kostruba@ukr.net,1.49
5025,Vlad,Ivanenko,vlad.ivanenko@ukr.net,85.38
5026,Tarosik,Matyushenko,tarosik.matyushenko@ukr.net,2.23
5027,Snozir,Yasniy,snozir.yasniy@ukr.net,2.31
5028,Mirolyuba,Hmelko,mirolyuba.hmelko@ukr.net,0.51
5029,Dalemil,Klimchuk,dalemil.klimchuk@ukr.net,1.87
5030,Vadim,Stepanyuk,vadim.stepanyuk@ukr.net,1.27
5031,Sinook,Bali,sinook.bali@ukr.net,1.81
5032,Naslava,Grusheckiy,naslava.grusheckiy@ukr.net,85.31
5033,Milana,Yudenko,milana.yudenko@ukr.net,1.17
5034,Yasen,Lyubovich,yasen.lyubovich@ukr.net,1.83
5035,Gorun,Movchanivskiy,gorun.movchanivskiy@ukr.net,0.74
5036,Por,Lyulka,por.lyulka@ukr.net,2.96
5037,Serafim,Sinyak,serafim.sinyak@ukr.net,2.65
5038,Gavrilo,Prohasko,gavrilo.prohasko@ukr.net,3.31
5039,Stozhar,Radko,stozhar.radko@ukr.net,0.72
5040,Domorad,Rozenko,domorad.rozenko@ukr.net,0.22
5041,Yuzefa,Soldatenko,yuzefa.soldatenko@ukr.net,0.65
5042,Rufina,Senishin,rufina.senishin@ukr.net,8.32
5043,Yulina,Magura,yulina.magura@ukr.net,1.73
5044,Zvenislav,Lisevich,zvenislav.lisevich@ukr.net,1.12
5045,Soncedara,Dzindra,soncedara.dzindra@ukr.net,4.78
5046,Radomisl,Malovaniy,radomisl.malovaniy@ukr.net,1.28
5047,Cheslav,Korzhenko,cheslav.korzhenko@ukr.net,11.24
5048,Silolyuba,Luchickiy,silolyuba.luchickiy@ukr.net,8.69
5049,Mayya,Poltavec,mayya.poltavec@ukr.net,1.76
5050,Daribog,Moseychuk,daribog.moseychuk@ukr.net,14.61
5051,Domna,Zaporozhchenko,domna.zaporozhchenko@ukr.net,0.55
5052,Svitoslava,Serebryanska,svitoslava.serebryanska@ukr.net,1.76
5053,Fevrosiya,Tretyaki,fevrosiya.tretyaki@ukr.net,98.1
5054,Korneliya,Cisik,korneliya.cisik@ukr.net,0.62
5055,Odinec,Bulaienko,odinec.bulaienko@ukr.net,0.59
5056,Ladolyub,Skripnichenko,ladolyub.skripnichenko@ukr.net,2.61
5057,Perelyuba,Yanickiy,perelyuba.yanickiy@ukr.net,1.68
5058,Lesya,Krivinyuk,lesya.krivinyuk@ukr.net,0.63
5059,Vadim,Marushevskiy,vadim.marushevskiy@ukr.net,6.25
5060,Domorad,Dehtyarenko,domorad.dehtyarenko@ukr.net,0.42
5061,Hotyan,Stanko,hotyan.stanko@ukr.net,1.38
5062,Boleslav,Zavadovskiy,boleslav.zavadovskiy@ukr.net,0.87
5063,Porfir,Chekalyuk,porfir.chekalyuk@ukr.net,6.27
5064,Bozhko,Kushchiienko,bozhko.kushchiienko@ukr.net,1.14
5065,Bryachislav,Vernidub,bryachislav.vernidub@ukr.net,0.57
5066,Agnesa,Rudnicka,agnesa.rudnicka@ukr.net,6.24
5067,Fotina,Romashko,fotina.romashko@ukr.net,1.48
5068,Tvorimir,Charnish,tvorimir.charnish@ukr.net,1.65
5069,Dominik,Globenko,dominik.globenko@ukr.net,1.51
5070,Olesya,Girnik,olesya.girnik@ukr.net,9.58
5071,Svyatoyar,Kabalyuk,svyatoyar.kabalyuk@ukr.net,34.38
5072,Yuliy,Oleksiienko,yuliy.oleksiienko@ukr.net,99.04
5073,Miron,Kirey,miron.kirey@ukr.net,35.81
5074,Angelina,Solov'yanenko,angelina.solov'yanenko@ukr.net,19.54
5075,Orest,Martinenko,orest.martinenko@ukr.net,1.44
5076,Slavolyuba,Zablockiy,slavolyuba.zablockiy@ukr.net,92.6
5077,Erika,Kutas,erika.kutas@ukr.net,0.7
5078,Sabrina,Romenskiy,sabrina.romenskiy@ukr.net,0.7
5079,Svitogor,Bratus,svitogor.bratus@ukr.net,4.47
5080,Snozir,Bilokon,snozir.bilokon@ukr.net,1.01
5081,Ievfimiya,Prishchepa,ievfimiya.prishchepa@ukr.net,3.42
5082,Zhittielyub,Graboveckiy,zhittielyub.graboveckiy@ukr.net,4.9
5083,Hvala,Zaporozhec,hvala.zaporozhec@ukr.net,0.88
5084,Kiy,Chehovskiy,kiy.chehovskiy@ukr.net,4.34
5085,Zoryan,Iemelyanenko,zoryan.iemelyanenko@ukr.net,2.75
5086,Paraskeviya,Kormosh,paraskeviya.kormosh@ukr.net,3.28
5087,Siloslava,Farenyuk,siloslava.farenyuk@ukr.net,1.89
5088,Medorada,Shpara,medorada.shpara@ukr.net,3.6
5089,Mirana,Yuhimovich,mirana.yuhimovich@ukr.net,92.18
5090,Dorofiy,Gogol-Yanovskiy,dorofiy.gogol-yanovskiy@ukr.net,1.71
5091,Kseniya,Didushok,kseniya.didushok@ukr.net,0.59
5092,Erika,Hrun,erika.hrun@ukr.net,2.08
5093,Kolodara,Kasyan,kolodara.kasyan@ukr.net,98.46
5094,Svitovid,Gerasim'yuk,svitovid.gerasim'yuk@ukr.net,3.62
5095,Vassa,Voievidka,vassa.voievidka@ukr.net,9.0
5096,Potap,Poltavec,potap.poltavec@ukr.net,0.35
5097,Krasimira,Leonchenko,krasimira.leonchenko@ukr.net,0.99
5098,Lola,Babich,lola.babich@ukr.net,3.98
5099,Peresvit,Vasilik,peresvit.vasilik@ukr.net,2.56
5100,Virodar,Storozhuk,virodar.storozhuk@ukr.net,1.97
5101,Sologub,Kolomiiec,sologub.kolomiiec@ukr.net,61.73
5102,Susanna,Yaremko,susanna.yaremko@ukr.net,0.41
5103,Alina,Zolotnickiy,alina.zolotnickiy@ukr.net,5.51
5104,Rayisa,Guziy,rayisa.guziy@ukr.net,1.04
5105,Polyana,Makeienko,polyana.makeienko@ukr.net,2.66
5106,Pava,Shostackiy,pava.shostackiy@ukr.net,4.38
5107,Rodion,Lichko,rodion.lichko@ukr.net,77.61
5108,Burevist,Zabila,burevist.zabila@ukr.net,91.91
5109,Kassandra,Shulga,kassandra.shulga@ukr.net,5.11
5110,Vistan,Yarimovich,vistan.yarimovich@ukr.net,0.86
5111,Ronalina,Lavrik,ronalina.lavrik@ukr.net,1.57
5112,Artem,Golovchenko,artem.golovchenko@ukr.net,0.73
5113,Yanina,Savchak,yanina.savchak@ukr.net,94.41
5114,Shchek,Cisik,shchek.cisik@ukr.net,59.9
5115,Omelyan,Odaynik,omelyan.odaynik@ukr.net,2.99
5116,Georgina,Shchurat,georgina.shchurat@ukr.net,2.13
5117,Dobrinya,Pazenko,dobrinya.pazenko@ukr.net,1.0
5118,Roksolan,Pisarevskiy,roksolan.pisarevskiy@ukr.net,1.11
5119,Caruk,Demidyuk,caruk.demidyuk@ukr.net,29.55
5120,Hudan,Stogniy,hudan.stogniy@ukr.net,1.12
5121,Evelina,Zhoravki,evelina.zhoravki@ukr.net,0.79
5122,Odinec,Kantorovich,odinec.kantorovich@ukr.net,3.32
5123,Glib,Chayka Roman,glib.chaykaroman@ukr.net,0.82
5124,Zinayida,Ryabec,zinayida.ryabec@ukr.net,1.3
5125,Ostrozora,Gurinenko,ostrozora.gurinenko@ukr.net,0.79
5126,Marko,Lisnichiy,marko.lisnichiy@ukr.net,4.02
5127,Likera,Kotyuk,likera.kotyuk@ukr.net,89.17
5128,Miloduh,Hmel,miloduh.hmel@ukr.net,4.97
5129,Nastya,Cegelskiy,nastya.cegelskiy@ukr.net,0.75
5130,Yar,Simonenko,yar.simonenko@ukr.net,6.41
5131,Liliya,Demuckiy,liliya.demuckiy@ukr.net,9.61
5132,Zinayida,Lemak,zinayida.lemak@ukr.net,0.69
5133,Svyatogora,Krasyuk,svyatogora.krasyuk@ukr.net,7.64
5134,Anzhela,Boreychuk,anzhela.boreychuk@ukr.net,0.8
5135,Rodoslav,Kovpak,rodoslav.kovpak@ukr.net,25.7
5136,Glib,Kotlyar,glib.kotlyar@ukr.net,85.52
5137,Volodar,Dankanich,volodar.dankanich@ukr.net,2.09
5138,Lina,Leonenko,lina.leonenko@ukr.net,2.08
5139,Troyana,Dzyuba,troyana.dzyuba@ukr.net,0.93
5140,Bureviy,Stelmashchuk,bureviy.stelmashchuk@ukr.net,1.18
5141,Kora,Bidnyak,kora.bidnyak@ukr.net,80.97
5142,Kikiliya,Kruk,kikiliya.kruk@ukr.net,80.89
5143,Spas,Yarmolenko,spas.yarmolenko@ukr.net,1.15
5144,Vilina,Kovbasenko,vilina.kovbasenko@ukr.net,1.2
5145,Yarilo,Zinkevich,yarilo.zinkevich@ukr.net,2.27
5146,Vorotislav,Bogdashevskiy,vorotislav.bogdashevskiy@ukr.net,96.66
5147,Gennadiy,Shchegelskiy,gennadiy.shchegelskiy@ukr.net,1.22
5148,May,Konoplya,may.konoplya@ukr.net,0.48
5149,Silviya,Galushchinskiy,silviya.galushchinskiy@ukr.net,0.83
5150,Toligniv,Dichko,toligniv.dichko@ukr.net,2.96
5151,Bilyan,Zagnitko,bilyan.zagnitko@ukr.net,2.12
5152,Dobrik,Zavitnevich,dobrik.zavitnevich@ukr.net,0.61
5153,Slavomir,Mochurad,slavomir.mochurad@ukr.net,0.81
5154,Yaroslav,Mikolenko,yaroslav.mikolenko@ukr.net,5.81
5155,Evelina,Selyanko,evelina.selyanko@ukr.net,2.24
5156,Zemfira,Chemeris,zemfira.chemeris@ukr.net,0.72
5157,Vivdya,Sidorchuk,vivdya.sidorchuk@ukr.net,4.34
5158,Svyatolyuba,Klimenko,svyatolyuba.klimenko@ukr.net,97.39
5159,Radim,Tertishniy,radim.tertishniy@ukr.net,8.38
5160,Ostrozora,Chumak,ostrozora.chumak@ukr.net,1.08
5161,Sofiya,Kobzar,sofiya.kobzar@ukr.net,0.64
5162,Adriana,Kupchenko,adriana.kupchenko@ukr.net,1.31
5163,Tvorimir,Sheremeta,tvorimir.sheremeta@ukr.net,3.81
5164,Soncelik,Magera,soncelik.magera@ukr.net,22.69
5165,Valeriy,Davidchuk,valeriy.davidchuk@ukr.net,7.17
5166,Adam,Volyanskiy,adam.volyanskiy@ukr.net,1.74
5167,Arsen,Ievtushok,arsen.ievtushok@ukr.net,70.12
5168,Svitoyara,Fesenko,svitoyara.fesenko@ukr.net,95.53
5169,Marta,Kirilyuk,marta.kirilyuk@ukr.net,1.11
5170,Vassa,Shimko,vassa.shimko@ukr.net,4.16
5171,Malomir,Kotlyarevskiy,malomir.kotlyarevskiy@ukr.net,0.49
5172,Doroteya,Yurik,doroteya.yurik@ukr.net,1.15
5173,Zlata,Chmil,zlata.chmil@ukr.net,94.52
5174,Natalya,Gorodenko,natalya.gorodenko@ukr.net,1.58
5175,Zoreslava,Volvach,zoreslava.volvach@ukr.net,2.41
5176,Serditko,Kupchenko,serditko.kupchenko@ukr.net,4.4
5177,Kazimira,Degtyarenko,kazimira.degtyarenko@ukr.net,77.13
5178,Danko,Starosolskiy,danko.starosolskiy@ukr.net,6.94
5179,Miroslav,Lavreckiy,miroslav.lavreckiy@ukr.net,0.67
5180,Doroteya,Tashchuk,doroteya.tashchuk@ukr.net,2.95
5181,Demid,Koval,demid.koval@ukr.net,1.36
5182,Polyan,Mohnackiy,polyan.mohnackiy@ukr.net,95.89
5183,Tvorilad,Panko,tvorilad.panko@ukr.net,0.38
5184,Zabava,Lebedenko,zabava.lebedenko@ukr.net,0.49
5185,Krasnolika,Yanovich,krasnolika.yanovich@ukr.net,1.14
5186,Ceciliya,Kuzmuk,ceciliya.kuzmuk@ukr.net,27.7
5187,Cheslav,Cimbalyuk,cheslav.cimbalyuk@ukr.net,1.46
5188,Bronislava,Rogoza,bronislava.rogoza@ukr.net,1.55
5189,Serafim,Dmitro Palamarchuk,serafim.dmitropalamarchuk@ukr.net,1.92
5190,Yarovit,Krishen,yarovit.krishen@ukr.net,1.67
5191,Pervushko,Ternichenko,pervushko.ternichenko@ukr.net,10.11
5192,Gremislav,Shepelyuk,gremislav.shepelyuk@ukr.net,55.74
5193,Martina,Yakubovskiy,martina.yakubovskiy@ukr.net,91.89
5194,Rayisa,Savka,rayisa.savka@ukr.net,96.61
5195,Vistan,Brayko,vistan.brayko@ukr.net,2.8
5196,Magdalina,Kaminskiy,magdalina.kaminskiy@ukr.net,0.83
5197,Boyko,Verhola,boyko.verhola@ukr.net,94.97
5198,Zhivorid,Ganushchak,zhivorid.ganushchak@ukr.net,1.42
5199,Faust,Cibulenko,faust.cibulenko@ukr.net,0.92
5200,Emma,Tokarevskiy,emma.tokarevskiy@ukr.net,38.13
5201,Lyudomil,Radilovskiy,lyudomil.radilovskiy@ukr.net,2.19
5202,Oremiv,Bokiy,oremiv.bokiy@ukr.net,1.32
5203,Andriy,Serdyuk,andriy.serdyuk@ukr.net,1.26
5204,Magamir,Magera,magamir.magera@ukr.net,1.01
5205,Nadiy,Strileckiy,nadiy.strileckiy@ukr.net,0.89
5206,Dragan,Perebiynis,dragan.perebiynis@ukr.net,4.11
5207,Volodar,Pavlyak,volodar.pavlyak@ukr.net,1.39
5208,Hvalimir,Dibenko,hvalimir.dibenko@ukr.net,1.46
5209,Vasil,Kachkovskiy,vasil.kachkovskiy@ukr.net,2.79
5210,Dobrinya,Nikonchuk,dobrinya.nikonchuk@ukr.net,1.67
5211,Vilena,Kicay,vilena.kicay@ukr.net,1.11
5212,Naydena,Buday,naydena.buday@ukr.net,2.63
5213,Stepan,Lapchinskiy,stepan.lapchinskiy@ukr.net,1.24
5214,Mezhamir,Sachenko,mezhamir.sachenko@ukr.net,0.4
5215,Cheslav,Gordasevich,cheslav.gordasevich@ukr.net,0.46
5216,Hudan,Titenko,hudan.titenko@ukr.net,2.47
5217,Arkadiy,Gavrishko,arkadiy.gavrishko@ukr.net,94.62
5218,Aza,Masik,aza.masik@ukr.net,97.7
5219,Sudislava,Kovaliv,sudislava.kovaliv@ukr.net,98.61
5220,Kornilo,Dzerovich,kornilo.dzerovich@ukr.net,2.54
5221,Gladko,Baydak,gladko.baydak@ukr.net,97.05
5222,Ognyana,Dorosh,ognyana.dorosh@ukr.net,33.26
5223,Rostislav,Yazloveckiy,rostislav.yazloveckiy@ukr.net,7.11
5224,Yakiv,Snigur,yakiv.snigur@ukr.net,0.83
5225,Panteleymon,Lavrivskiy,panteleymon.lavrivskiy@ukr.net,0.76
5226,Ohrim,Vasyanovich,ohrim.vasyanovich@ukr.net,0.64
5227,Iya,Kril,iya.kril@ukr.net,1.93
5228,Hristina,Pilipchenko,hristina.pilipchenko@ukr.net,2.24
5229,Garnoslav,Volovik,garnoslav.volovik@ukr.net,98.6
5230,Lado,Boychak,lado.boychak@ukr.net,1.7
5231,Knyazhoslav,Gaydenko,knyazhoslav.gaydenko@ukr.net,1.26
5232,Kilina,Pishchenko,kilina.pishchenko@ukr.net,0.78
5233,Dzvenimira,Morozenko,dzvenimira.morozenko@ukr.net,1.19
5234,Malik,Bezpalko,malik.bezpalko@ukr.net,1.58
5235,Naslav,Holodna,naslav.holodna@ukr.net,5.28
5236,Radilo,Indishevskiy,radilo.indishevskiy@ukr.net,4.03
5237,Filicata,Rimar,filicata.rimar@ukr.net,0.47
5238,Revun,Bogovin,revun.bogovin@ukr.net,96.61
5239,Tverdislav,Andriienko,tverdislav.andriienko@ukr.net,1.76
5240,Adriana,Sirenko,adriana.sirenko@ukr.net,1.02
5241,Iya,Marinyak,iya.marinyak@ukr.net,1.14
5242,Alvina,Zubik,alvina.zubik@ukr.net,1.91
5243,Zlat,Shimkiv,zlat.shimkiv@ukr.net,2.46
5244,Slavomir,Skripnichenko,slavomir.skripnichenko@ukr.net,5.26
5245,Revun,Ponomarov,revun.ponomarov@ukr.net,1.67
5246,Pelageya,Piskun,pelageya.piskun@ukr.net,74.43
5247,Yasnogor,Yakimenko,yasnogor.yakimenko@ukr.net,0.81
5248,Krilach,Makiienko,krilach.makiienko@ukr.net,4.13
5249,Yarema,Nizhnik,yarema.nizhnik@ukr.net,3.98
5250,Grozan,Gayday,grozan.gayday@ukr.net,0.91
5251,Zoreglyada,Yagupolskiy,zoreglyada.yagupolskiy@ukr.net,9.44
5252,Kvitan,Slyusar,kvitan.slyusar@ukr.net,1.15
5253,Bilyan,Aliksiychuk,bilyan.aliksiychuk@ukr.net,2.72
5254,Zhivoslav,Ulinec,zhivoslav.ulinec@ukr.net,0.62
5255,Zlat,Artim,zlat.artim@ukr.net,6.44
5256,Rudan,Spodarenko,rudan.spodarenko@ukr.net,11.01
5257,Radovan,Nizhankivskiy,radovan.nizhankivskiy@ukr.net,1.1
5258,Avksentiy,Kostyuchenko,avksentiy.kostyuchenko@ukr.net,11.42
5259,Ievgen,Berezyuk,ievgen.berezyuk@ukr.net,1.67
5260,Vlad,Pezhanskiy,vlad.pezhanskiy@ukr.net,1.05
5261,Olga,Yakimiv,olga.yakimiv@ukr.net,0.75
5262,Rostislava,Voynarovski,rostislava.voynarovski@ukr.net,1.42
5263,Snozir,Zayarniy,snozir.zayarniy@ukr.net,3.61
5264,Levina,Mogila,levina.mogila@ukr.net,3.27
5265,Hvala,Gasin,hvala.gasin@ukr.net,0.7
5266,Vitomir,Artim,vitomir.artim@ukr.net,2.21
5267,Hristofor,Shkabar,hristofor.shkabar@ukr.net,71.53
5268,Marko,Tkachuk,marko.tkachuk@ukr.net,1.63
5269,Shchedrogost,Luchakivskiy,shchedrogost.luchakivskiy@ukr.net,1.34
5270,Rozhden,Karpa,rozhden.karpa@ukr.net,2.54
5271,Kazka,Chalenko,kazka.chalenko@ukr.net,95.62
5272,Alfreda,Macyura,alfreda.macyura@ukr.net,71.87
5273,Nagnibida,Hudchenko,nagnibida.hudchenko@ukr.net,65.36
5274,Divozir,Isaievich,divozir.isaievich@ukr.net,2.56
5275,Mariya,Bobir,mariya.bobir@ukr.net,4.1
5276,Soncevid,Bubliki,soncevid.bubliki@ukr.net,1.63
5277,Oleksandr,Marushevskiy,oleksandr.marushevskiy@ukr.net,0.94
5278,Flor,Snitko,flor.snitko@ukr.net,1.65
5279,Lolya,Gnatevich,lolya.gnatevich@ukr.net,3.65
5280,Vsevolod,Krivda,vsevolod.krivda@ukr.net,1.56
5281,Inga,Andriyuk,inga.andriyuk@ukr.net,2.32
5282,Stella,Grin,stella.grin@ukr.net,5.03
5283,Askold,Babarichenko,askold.babarichenko@ukr.net,4.42
5284,Cheslava,Biloshickiy,cheslava.biloshickiy@ukr.net,2.21
5285,Gatuslav,Polyarush,gatuslav.polyarush@ukr.net,0.37
5286,Veselan,Ielchenko,veselan.ielchenko@ukr.net,0.71
5287,Yarchik,Rudchenko,yarchik.rudchenko@ukr.net,1.86
5288,Danilo,Klyuchko,danilo.klyuchko@ukr.net,2.81
5289,Timish,Merzlenko,timish.merzlenko@ukr.net,2.64
5290,Dragomir,Netrebko,dragomir.netrebko@ukr.net,1.42
5291,Bryachislav,Tishkevich,bryachislav.tishkevich@ukr.net,0.37
5292,Chestislav,Musiienko,chestislav.musiienko@ukr.net,1.19
5293,Zvonimira,Melnichenko,zvonimira.melnichenko@ukr.net,0.78
5294,Voyislav,Boychenko,voyislav.boychenko@ukr.net,1.59
5295,Taroslav,Lazorik,taroslav.lazorik@ukr.net,1.34
5296,Luka,Matyash,luka.matyash@ukr.net,1.11
5297,Goricvit,Pelehatiy,goricvit.pelehatiy@ukr.net,96.8
5298,Rayisa,Teteruk,rayisa.teteruk@ukr.net,99.09
5299,Zdorovega,Dubickiy,zdorovega.dubickiy@ukr.net,1.25
5300,Pozvizda,Ryaboshtan,pozvizda.ryaboshtan@ukr.net,0.31
5301,Miroboga,Gakman,miroboga.gakman@ukr.net,1.1
5302,Semen,Ilkiv,semen.ilkiv@ukr.net,1.44
5303,Boleslava,Lemeshko,boleslava.lemeshko@ukr.net,0.64
5304,Svarg,Kostishin,svarg.kostishin@ukr.net,2.08
5305,Zhdan,Rimarenko,zhdan.rimarenko@ukr.net,7.35
5306,Makivka,Burbela,makivka.burbela@ukr.net,3.22
5307,Verban,Shabliy,verban.shabliy@ukr.net,0.39
5308,Romena,Grinishak,romena.grinishak@ukr.net,0.6
5309,Gostrozir,Kovch,gostrozir.kovch@ukr.net,1.63
5310,Mezhamir,Kolodub,mezhamir.kolodub@ukr.net,15.09
5311,Radomisl,Staruh,radomisl.staruh@ukr.net,1.34
5312,Virginiya,Pavlyuchenko,virginiya.pavlyuchenko@ukr.net,4.4
5313,Radimir,Sachenko,radimir.sachenko@ukr.net,1.4
5314,Esfir,Gercik,esfir.gercik@ukr.net,87.42
5315,Tetyana,Senchenko,tetyana.senchenko@ukr.net,1.85
5316,Snovid,Mihalchenko,snovid.mihalchenko@ukr.net,0.9
5317,Rozaliya,Zaplavskiy,rozaliya.zaplavskiy@ukr.net,4.41
5318,Siloslava,Stefanishin,siloslava.stefanishin@ukr.net,0.95
5319,Adrian,Gorobchuk,adrian.gorobchuk@ukr.net,1.91
5320,Paraskoviya,Kamenyuk,paraskoviya.kamenyuk@ukr.net,0.9
5321,Bronislava,Gudenko,bronislava.gudenko@ukr.net,1.61
5322,Pavla,Zinko,pavla.zinko@ukr.net,2.39
5323,Zhittielyub,Kovalyuk,zhittielyub.kovalyuk@ukr.net,82.18
5324,Paraskeva,Stebelskiy,paraskeva.stebelskiy@ukr.net,1.16
5325,Aza,Shamray,aza.shamray@ukr.net,2.92
5326,Serditko,Maykovich,serditko.maykovich@ukr.net,1.14
5327,Slavolyub,Kuzma,slavolyub.kuzma@ukr.net,0.46
5328,Ieremiy,Kanyuka,ieremiy.kanyuka@ukr.net,94.18
5329,Yugina,Bohatskyi,yugina.bogackiy@ukr.net,6.0
5330,Vilenina,Sinko,vilenina.sinko@ukr.net,19.53
5331,Siloslav,Govera,siloslav.govera@ukr.net,4.59
5332,Hotyan,Shinkarenko,hotyan.shinkarenko@ukr.net,93.07
5333,Mstivoy,Zhirko,mstivoy.zhirko@ukr.net,2.59
5334,Roza,Kayda,roza.kayda@ukr.net,3.33
5335,Radivoy,Kohno,radivoy.kohno@ukr.net,5.39
5336,Zinoviy,Babunyak,zinoviy.babunyak@ukr.net,2.54
5337,Ulyana,Kolodub,ulyana.kolodub@ukr.net,0.99
5338,Radimira,Ivanec,radimira.ivanec@ukr.net,0.33
5339,Feodora,Mordan,feodora.mordan@ukr.net,9.85
5340,Yuniya,Vakalyuk,yuniya.vakalyuk@ukr.net,1.21
5341,Kiyan,Gorbachuk,kiyan.gorbachuk@ukr.net,1.7
5342,Vilenina,Babchenko,vilenina.babchenko@ukr.net,0.65
5343,Hotina,Kozak,hotina.kozak@ukr.net,0.45
5344,Azar,Levickiy,azar.levickiy@ukr.net,1.88
5345,Ariadna,Aliksiychuk,ariadna.aliksiychuk@ukr.net,0.92
5346,Mezhamir,Voytenko,mezhamir.voytenko@ukr.net,0.88
5347,Lado,Titarchuk,lado.titarchuk@ukr.net,98.65
5348,Zhadan,Dyakovskiy,zhadan.dyakovskiy@ukr.net,2.78
5349,Artem,Tihiy,artem.tihiy@ukr.net,2.13
5350,Ladislav,Starchenko,ladislav.starchenko@ukr.net,0.96
5351,Dorogobug,Troshchenko,dorogobug.troshchenko@ukr.net,0.9
5352,Olimpiada,Chagovec,olimpiada.chagovec@ukr.net,0.58
5353,Cheslava,Bagmut,cheslava.bagmut@ukr.net,2.81
5354,Frosina,Kitastiy,frosina.kitastiy@ukr.net,1.25
5355,Mudrolyuba,Krivda,mudrolyuba.krivda@ukr.net,0.76
5356,Rusan,Cholovskiy,rusan.cholovskiy@ukr.net,0.94
5357,Ilarion,Didushickiy,ilarion.didushickiy@ukr.net,3.39
5358,Mikita,Stefanishin,mikita.stefanishin@ukr.net,12.32
5359,Ceciliya,Pryadun,ceciliya.pryadun@ukr.net,1.05
5360,Rostun,Strizhevskiy,rostun.strizhevskiy@ukr.net,1.59
5361,Yuhima,Tishik,yuhima.tishik@ukr.net,0.56
5362,Radoslav,Ustiyanovich,radoslav.ustiyanovich@ukr.net,70.47
5363,Violetta,Shaparenko,violetta.shaparenko@ukr.net,1.09
5364,Nikifor,Golovchenko,nikifor.golovchenko@ukr.net,0.95
5365,Svitozara,Lobay,svitozara.lobay@ukr.net,63.2
5366,Volodislav,Gaievskiy,volodislav.gaievskiy@ukr.net,76.3
5367,Vir,Silchenko,vir.silchenko@ukr.net,1.52
5368,Rid,Guzun,rid.guzun@ukr.net,0.88
5369,Soncelik,Samchuk,soncelik.samchuk@ukr.net,0.7
5370,Nikodim,Bodnya,nikodim.bodnya@ukr.net,1.07
5371,Gatusil,Buslenko,gatusil.buslenko@ukr.net,2.44
5372,Ulichan,Fedoriv,ulichan.fedoriv@ukr.net,2.87
